dev_category,developer_friendly_name,variable_name,api_data_type,label,value,label_2,scorecard_y_n,source,notes
completion,,NOLOAN_ENRL_4YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,NOLOAN_ENRL_2YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,NOLOAN_UNKN_ORIG_YR4_RT,float,,,,,NSLDS,
completion,,NOLOAN_UNKN_4YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,NOLOAN_UNKN_2YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_DEATH_YR4_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_COMP_ORIG_YR4_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_COMP_4YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_COMP_2YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_WDRAW_ORIG_YR4_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_WDRAW_4YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_WDRAW_2YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_ENRL_ORIG_YR4_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_ENRL_4YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_ENRL_2YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_UNKN_ORIG_YR4_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_UNKN_4YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_UNKN_2YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_DEATH_YR4_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_COMP_ORIG_YR4_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_COMP_4YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_COMP_2YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_WDRAW_ORIG_YR4_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_WDRAW_4YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_WDRAW_2YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_ENRL_ORIG_YR4_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_ENRL_4YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_ENRL_2YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_UNKN_ORIG_YR4_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_UNKN_4YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_UNKN_2YR_TRANS_YR4_RT,float,,,,,NSLDS,
completion,,DEATH_YR6_RT,float,,,,,NSLDS,
completion,,COMP_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,COMP_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,COMP_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,WDRAW_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,WDRAW_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,WDRAW_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,ENRL_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,ENRL_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,ENRL_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,UNKN_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,UNKN_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,UNKN_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,LO_INC_DEATH_YR6_RT,float,,,,,NSLDS,
completion,,LO_INC_COMP_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,LO_INC_COMP_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,LO_INC_COMP_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,LO_INC_WDRAW_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,LO_INC_WDRAW_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,LO_INC_WDRAW_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,LO_INC_ENRL_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,LO_INC_ENRL_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,LO_INC_ENRL_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,LO_INC_UNKN_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,LO_INC_UNKN_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,LO_INC_UNKN_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,MD_INC_DEATH_YR6_RT,float,,,,,NSLDS,
completion,,MD_INC_COMP_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,MD_INC_COMP_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,MD_INC_COMP_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,MD_INC_WDRAW_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,MD_INC_WDRAW_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,MD_INC_WDRAW_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,MD_INC_ENRL_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,MD_INC_ENRL_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,MD_INC_ENRL_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,MD_INC_UNKN_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,MD_INC_UNKN_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,MD_INC_UNKN_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,HI_INC_DEATH_YR6_RT,float,,,,,NSLDS,
completion,,HI_INC_COMP_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,HI_INC_COMP_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,HI_INC_COMP_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,HI_INC_WDRAW_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,HI_INC_WDRAW_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,HI_INC_WDRAW_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,HI_INC_ENRL_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,HI_INC_ENRL_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,HI_INC_ENRL_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,HI_INC_UNKN_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,HI_INC_UNKN_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,HI_INC_UNKN_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,DEP_DEATH_YR6_RT,float,,,,,NSLDS,
completion,,DEP_COMP_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,DEP_COMP_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,DEP_COMP_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,DEP_WDRAW_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,DEP_WDRAW_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,DEP_WDRAW_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,DEP_ENRL_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,DEP_ENRL_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,DEP_ENRL_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,DEP_UNKN_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,DEP_UNKN_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,DEP_UNKN_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,IND_DEATH_YR6_RT,float,,,,,NSLDS,
completion,,IND_COMP_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,IND_COMP_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,IND_COMP_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,IND_WDRAW_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,IND_WDRAW_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,IND_WDRAW_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,IND_ENRL_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,IND_ENRL_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,IND_ENRL_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,IND_UNKN_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,IND_UNKN_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,IND_UNKN_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,FEMALE_DEATH_YR6_RT,float,,,,,NSLDS,
completion,,FEMALE_COMP_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,FEMALE_COMP_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,FEMALE_COMP_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,FEMALE_WDRAW_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,FEMALE_WDRAW_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,FEMALE_WDRAW_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,FEMALE_ENRL_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,FEMALE_ENRL_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,FEMALE_ENRL_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,FEMALE_UNKN_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,FEMALE_UNKN_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,FEMALE_UNKN_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,MALE_DEATH_YR6_RT,float,,,,,NSLDS,
completion,,MALE_COMP_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,MALE_COMP_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,MALE_COMP_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,MALE_WDRAW_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,MALE_WDRAW_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,MALE_WDRAW_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,MALE_ENRL_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,MALE_ENRL_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,MALE_ENRL_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,MALE_UNKN_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,MALE_UNKN_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,MALE_UNKN_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,PELL_DEATH_YR6_RT,float,,,,,NSLDS,
completion,,PELL_COMP_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,PELL_COMP_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,PELL_COMP_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,PELL_WDRAW_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,PELL_WDRAW_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,PELL_WDRAW_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,PELL_ENRL_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,PELL_ENRL_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,PELL_ENRL_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,PELL_UNKN_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,PELL_UNKN_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,PELL_UNKN_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOPELL_DEATH_YR6_RT,float,,,,,NSLDS,
completion,,NOPELL_COMP_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,NOPELL_COMP_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOPELL_COMP_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOPELL_WDRAW_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,NOPELL_WDRAW_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOPELL_WDRAW_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOPELL_ENRL_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,NOPELL_ENRL_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOPELL_ENRL_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOPELL_UNKN_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,NOPELL_UNKN_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOPELL_UNKN_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,LOAN_DEATH_YR6_RT,float,,,,,NSLDS,
completion,,LOAN_COMP_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,LOAN_COMP_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,LOAN_COMP_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,LOAN_WDRAW_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,LOAN_WDRAW_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,LOAN_WDRAW_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,LOAN_ENRL_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,LOAN_ENRL_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,LOAN_ENRL_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,LOAN_UNKN_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,LOAN_UNKN_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,LOAN_UNKN_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOLOAN_DEATH_YR6_RT,float,,,,,NSLDS,
completion,,NOLOAN_COMP_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,NOLOAN_COMP_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOLOAN_COMP_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOLOAN_WDRAW_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,NOLOAN_WDRAW_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOLOAN_WDRAW_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOLOAN_ENRL_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,NOLOAN_ENRL_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOLOAN_ENRL_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOLOAN_UNKN_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,NOLOAN_UNKN_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOLOAN_UNKN_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_DEATH_YR6_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_COMP_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_COMP_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_COMP_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_WDRAW_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_WDRAW_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_WDRAW_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_ENRL_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_ENRL_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_ENRL_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_UNKN_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_UNKN_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,FIRSTGEN_UNKN_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_DEATH_YR6_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_COMP_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_COMP_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_COMP_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_WDRAW_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_WDRAW_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_WDRAW_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_ENRL_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_ENRL_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_ENRL_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_UNKN_ORIG_YR6_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_UNKN_4YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,NOT1STGEN_UNKN_2YR_TRANS_YR6_RT,float,,,,,NSLDS,
completion,,DEATH_YR8_RT,float,,,,,NSLDS,
completion,,COMP_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,COMP_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,COMP_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,WDRAW_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,WDRAW_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,WDRAW_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,ENRL_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,ENRL_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,ENRL_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,UNKN_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,UNKN_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,UNKN_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,LO_INC_DEATH_YR8_RT,float,,,,,NSLDS,
completion,,LO_INC_COMP_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,LO_INC_COMP_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,LO_INC_COMP_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,LO_INC_WDRAW_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,LO_INC_WDRAW_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,LO_INC_WDRAW_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,LO_INC_ENRL_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,LO_INC_ENRL_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,LO_INC_ENRL_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,LO_INC_UNKN_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,LO_INC_UNKN_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,LO_INC_UNKN_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,MD_INC_DEATH_YR8_RT,float,,,,,NSLDS,
completion,,MD_INC_COMP_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,MD_INC_COMP_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,MD_INC_COMP_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,MD_INC_WDRAW_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,MD_INC_WDRAW_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,MD_INC_WDRAW_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,MD_INC_ENRL_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,MD_INC_ENRL_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,MD_INC_ENRL_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,MD_INC_UNKN_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,MD_INC_UNKN_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,MD_INC_UNKN_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,HI_INC_DEATH_YR8_RT,float,,,,,NSLDS,
completion,,HI_INC_COMP_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,HI_INC_COMP_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,HI_INC_COMP_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,HI_INC_WDRAW_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,HI_INC_WDRAW_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,HI_INC_WDRAW_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,HI_INC_ENRL_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,HI_INC_ENRL_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,HI_INC_ENRL_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,HI_INC_UNKN_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,HI_INC_UNKN_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,HI_INC_UNKN_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,DEP_DEATH_YR8_RT,float,,,,,NSLDS,
completion,,DEP_COMP_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,DEP_COMP_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,DEP_COMP_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,DEP_WDRAW_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,DEP_WDRAW_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,DEP_WDRAW_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,DEP_ENRL_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,DEP_ENRL_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,DEP_ENRL_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,DEP_UNKN_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,DEP_UNKN_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,DEP_UNKN_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,IND_DEATH_YR8_RT,float,,,,,NSLDS,
completion,,IND_COMP_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,IND_COMP_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,IND_COMP_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,IND_WDRAW_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,IND_WDRAW_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,IND_WDRAW_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,IND_ENRL_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,IND_ENRL_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,IND_ENRL_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,IND_UNKN_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,IND_UNKN_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,IND_UNKN_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,FEMALE_DEATH_YR8_RT,float,,,,,NSLDS,
completion,,FEMALE_COMP_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,FEMALE_COMP_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,FEMALE_COMP_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,FEMALE_WDRAW_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,FEMALE_WDRAW_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,FEMALE_WDRAW_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,FEMALE_ENRL_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,FEMALE_ENRL_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,FEMALE_ENRL_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,FEMALE_UNKN_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,FEMALE_UNKN_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,FEMALE_UNKN_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,MALE_DEATH_YR8_RT,float,,,,,NSLDS,
completion,,MALE_COMP_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,MALE_COMP_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,MALE_COMP_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,MALE_WDRAW_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,MALE_WDRAW_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,MALE_WDRAW_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,MALE_ENRL_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,MALE_ENRL_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,MALE_ENRL_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,MALE_UNKN_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,MALE_UNKN_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,MALE_UNKN_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,PELL_DEATH_YR8_RT,float,,,,,NSLDS,
completion,,PELL_COMP_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,PELL_COMP_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,PELL_COMP_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,PELL_WDRAW_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,PELL_WDRAW_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,PELL_WDRAW_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,PELL_ENRL_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,PELL_ENRL_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,PELL_ENRL_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,PELL_UNKN_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,PELL_UNKN_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,PELL_UNKN_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,NOPELL_DEATH_YR8_RT,float,,,,,NSLDS,
completion,,NOPELL_COMP_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,NOPELL_COMP_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,NOPELL_COMP_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,NOPELL_WDRAW_ORIG_YR8_RT,float,,,,,NSLDS,
completion,,NOPELL_WDRAW_4YR_TRANS_YR8_RT,float,,,,,NSLDS,
completion,,NOPELL_WDRAW_2YR_TRANS_YR8_RT,float,,,,,NSLDS,
